 time            v(BL)           v(BLB)          v(WL)           v(WE)           v(PRE_N)        v(Din)          v(q)            v(qbar)        
 3.72500000e-08 -8.66886233e-03  1.19879570e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.57682555e-08  1.19999991e+00 
 3.73500000e-08 -8.66852690e-03  1.19880671e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20551500e-08  1.19999991e+00 
 3.74500000e-08 -8.66812939e-03  1.19881768e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.57805537e-08  1.19999991e+00 
 3.75500000e-08 -8.66779777e-03  1.19882850e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20445045e-08  1.19999991e+00 
 3.76500000e-08 -8.66740452e-03  1.19883928e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.57901214e-08  1.19999991e+00 
 3.77500000e-08 -8.66707663e-03  1.19884990e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20363534e-08  1.19999991e+00 
 3.78500000e-08 -8.66668755e-03  1.19886048e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.57974067e-08  1.19999991e+00 
 3.79500000e-08 -8.66636330e-03  1.19887092e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20302923e-08  1.19999991e+00 
 3.80500000e-08 -8.66597830e-03  1.19888132e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58027732e-08  1.19999991e+00 
 3.81500000e-08 -8.66565761e-03  1.19889157e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20259871e-08  1.19999991e+00 
 3.82500000e-08 -8.66527661e-03  1.19890178e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58065275e-08  1.19999991e+00 
 3.83500000e-08 -8.66495939e-03  1.19891184e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20231588e-08  1.19999991e+00 
 3.84500000e-08 -8.66458231e-03  1.19892187e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58089241e-08  1.19999991e+00 
 3.85500000e-08 -8.66426850e-03  1.19893176e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20215699e-08  1.19999991e+00 
 3.86500000e-08 -8.66389526e-03  1.19894161e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58101837e-08  1.19999991e+00 
 3.87500000e-08 -8.66358477e-03  1.19895132e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20210271e-08  1.19999991e+00 
 3.88500000e-08 -8.66321529e-03  1.19896099e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58104815e-08  1.19999991e+00 
 3.89500000e-08 -8.66290805e-03  1.19897053e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20213618e-08  1.19999991e+00 
 3.90500000e-08 -8.66254226e-03  1.19898003e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58099687e-08  1.19999991e+00 
 3.91500000e-08 -8.66223821e-03  1.19898940e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20224416e-08  1.19999991e+00 
 3.92500000e-08 -8.66187604e-03  1.19899873e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58087682e-08  1.19999991e+00 
 3.93500000e-08 -8.66157510e-03  1.19900793e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20241495e-08  1.19999991e+00 
 3.94500000e-08 -8.66121648e-03  1.19901709e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58069911e-08  1.19999991e+00 
 3.95500000e-08 -8.66091859e-03  1.19902612e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20263889e-08  1.19999991e+00 
 3.96500000e-08 -8.66056344e-03  1.19903513e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58047195e-08  1.19999991e+00 
 3.97500000e-08 -8.66026854e-03  1.19904400e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20290821e-08  1.19999991e+00 
 3.98500000e-08 -8.65991681e-03  1.19905284e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.58020259e-08  1.19999991e+00 
 3.99500000e-08 -8.65962483e-03  1.19906155e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20321641e-08  1.19999991e+00 
 3.99990000e-08 -8.65943924e-03  1.19906582e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.57971829e-08  1.19999991e+00 
 3.99991000e-08 -8.69880815e-03  1.19901690e+00  0.00000000e+00  0.00000000e+00  1.08000000e+00  1.20000000e+00 -1.51204779e-06  1.19999823e+00 
 3.99993000e-08 -8.78467509e-03  1.19891057e+00  0.00000000e+00  0.00000000e+00  8.40000000e-01  1.20000000e+00 -3.17147031e-06  1.19999651e+00 
 3.99997000e-08 -9.00175682e-03  1.19860784e+00  0.00000000e+00  0.00000000e+00  3.60000000e-01  1.20000000e+00 -3.94724212e-06  1.19999545e+00 
 4.00000000e-08 -9.16492758e-03  1.19835069e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -3.24579298e-06  1.19999594e+00 
 4.00000800e-08 -9.15389708e-03  1.19834508e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -8.15343854e-07  1.19999853e+00 
 4.00002400e-08 -9.12404487e-03  1.19834435e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  2.14831358e-06  1.20000156e+00 
 4.00005600e-08 -9.06263720e-03  1.19834562e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  2.37122706e-06  1.20000143e+00 
 4.00012000e-08 -8.94171951e-03  1.19834544e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.61106433e-06  1.20000085e+00 
 4.00024800e-08 -8.69823173e-03  1.19834758e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.00756467e-06  1.20000057e+00 
 4.00050400e-08 -8.21311925e-03  1.19834934e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  2.15736615e-07  1.20000000e+00 
 4.00101600e-08 -7.24155396e-03  1.19835513e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  4.91155143e-08  1.19999997e+00 
 4.00204000e-08 -5.30065939e-03  1.19836417e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -3.00587221e-08  1.19999985e+00 
 4.00408800e-08 -1.41923786e-03  1.19838444e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.04601694e-08  1.19999998e+00 
 4.00818400e-08  6.33386572e-03  1.19842193e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -3.06011851e-08  1.19999985e+00 
 4.01637600e-08  2.18092307e-02  1.19849658e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.31177793e-08  1.19999998e+00 
 4.02637600e-08  4.06394880e-02  1.19858130e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.90395771e-08  1.19999985e+00 
 4.03637600e-08  5.94048549e-02  1.19866274e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.45971325e-08  1.19999998e+00 
 4.04637600e-08  7.81020026e-02  1.19873801e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.85896419e-08  1.19999985e+00 
 4.05637600e-08  9.67322855e-02  1.19881054e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.51932692e-08  1.19999998e+00 
 4.06637600e-08  1.15292242e-01  1.19887742e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.84428574e-08  1.19999985e+00 
 4.07637600e-08  1.33783129e-01  1.19894203e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.55413838e-08  1.19999998e+00 
 4.08637600e-08  1.52201337e-01  1.19900143e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.83229767e-08  1.19999985e+00 
 4.09637600e-08  1.70548013e-01  1.19905899e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.57883614e-08  1.19999998e+00 
 4.10637600e-08  1.88819379e-01  1.19911174e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.81768316e-08  1.19999985e+00 
 4.11637600e-08  2.07016457e-01  1.19916303e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.59751981e-08  1.19999998e+00 
 4.12637600e-08  2.25135283e-01  1.19920987e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.79978671e-08  1.19999985e+00 
 4.13637600e-08  2.43176733e-01  1.19925557e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.61179041e-08  1.19999998e+00 
 4.14637600e-08  2.61136635e-01  1.19929715e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.77895436e-08  1.19999985e+00 
 4.15637600e-08  2.79015702e-01  1.19933789e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.62252386e-08  1.19999998e+00 
 4.16637600e-08  2.96809529e-01  1.19937478e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.75571477e-08  1.19999985e+00 
 4.17637600e-08  3.14518642e-01  1.19941111e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.63032299e-08  1.19999998e+00 
 4.18637600e-08  3.32138375e-01  1.19944385e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.73058037e-08  1.19999985e+00 
 4.19637600e-08  3.49669036e-01  1.19947625e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.63565086e-08  1.19999998e+00 
 4.20637600e-08  3.67105660e-01  1.19950531e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.70400457e-08  1.19999985e+00 
 4.21637600e-08  3.84448292e-01  1.19953427e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.63887813e-08  1.19999998e+00 
 4.22637600e-08  4.01691604e-01  1.19956011e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.67637940e-08  1.19999985e+00 
 4.23637600e-08  4.18835302e-01  1.19958610e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.64029878e-08  1.19999998e+00 
 4.24637600e-08  4.35873566e-01  1.19960926e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.64806041e-08  1.19999985e+00 
 4.25637600e-08  4.52805558e-01  1.19963293e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.64011628e-08  1.19999998e+00 
 4.26637600e-08  4.69624649e-01  1.19965427e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.61940893e-08  1.19999985e+00 
 4.27637600e-08  4.86329005e-01  1.19967682e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.63841705e-08  1.19999997e+00 
 4.28637600e-08  5.02910588e-01  1.19969808e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.59081608e-08  1.19999985e+00 
 4.29637600e-08  5.19365908e-01  1.19972205e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.63521845e-08  1.19999997e+00 
 4.30637600e-08  5.35685012e-01  1.19974675e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.56256485e-08  1.19999985e+00 
 4.31637600e-08  5.51862756e-01  1.19977674e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.63076191e-08  1.19999997e+00 
 4.32637600e-08  5.67888275e-01  1.19981044e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.53439894e-08  1.19999985e+00 
 4.33637600e-08  5.83757790e-01  1.19985217e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.62626753e-08  1.19999997e+00 
 4.34637600e-08  5.99467520e-01  1.19989789e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.50357377e-08  1.19999985e+00 
 4.35637600e-08  6.15031261e-01  1.19994460e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.62708360e-08  1.19999997e+00 
 4.36637600e-08  6.30461221e-01  1.19998026e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.47044210e-08  1.19999985e+00 
 4.37637600e-08  6.45758627e-01  1.20000573e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.61925153e-08  1.19999997e+00 
 4.38637600e-08  6.60903831e-01  1.20002286e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.44582767e-08  1.19999985e+00 
 4.39637600e-08  6.75885638e-01  1.20003893e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.61192126e-08  1.19999997e+00 
 4.40637600e-08  6.90692682e-01  1.20005216e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.41846762e-08  1.19999985e+00 
 4.41637600e-08  7.05321567e-01  1.20006594e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.60529564e-08  1.19999997e+00 
 4.42637600e-08  7.19763150e-01  1.20007722e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.39139610e-08  1.19999985e+00 
 4.43637600e-08  7.34014343e-01  1.20008916e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.59830843e-08  1.19999997e+00 
 4.44637600e-08  7.48065928e-01  1.20009865e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.36484551e-08  1.19999985e+00 
 4.45637600e-08  7.61914817e-01  1.20010881e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.59099364e-08  1.19999997e+00 
 4.46637600e-08  7.75551765e-01  1.20011653e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.33883701e-08  1.19999985e+00 
 4.47637600e-08  7.88973776e-01  1.20012495e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.58339807e-08  1.19999997e+00 
 4.48637600e-08  8.02171700e-01  1.20013097e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.31336927e-08  1.19999985e+00 
 4.49637600e-08  8.15142764e-01  1.20013774e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.57557109e-08  1.19999997e+00 
 4.50637600e-08  8.27878081e-01  1.20014221e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.28842106e-08  1.19999985e+00 
 4.51637600e-08  8.40375276e-01  1.20014753e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.56756136e-08  1.19999997e+00 
 4.52637600e-08  8.52625921e-01  1.20015064e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.26395590e-08  1.19999985e+00 
 4.53637600e-08  8.64628224e-01  1.20015471e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.55941228e-08  1.19999997e+00 
 4.54637600e-08  8.76374412e-01  1.20015669e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.23993218e-08  1.19999985e+00 
 4.55637600e-08  8.87863450e-01  1.20015972e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.55115713e-08  1.19999997e+00 
 4.56637600e-08  8.99088393e-01  1.20016074e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.21630660e-08  1.19999985e+00 
 4.57637600e-08  9.10049108e-01  1.20016291e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.54281863e-08  1.19999997e+00 
 4.58637600e-08  9.20739623e-01  1.20016315e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.19303814e-08  1.19999985e+00 
 4.59637600e-08  9.31160820e-01  1.20016459e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.53440901e-08  1.19999997e+00 
 4.60637600e-08  9.41307804e-01  1.20016416e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.17008976e-08  1.19999986e+00 
 4.61637600e-08  9.51182536e-01  1.20016499e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.52592814e-08  1.19999997e+00 
 4.62637600e-08  9.60781259e-01  1.20016401e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.14743070e-08  1.19999986e+00 
 4.63637600e-08  9.70107042e-01  1.20016432e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.51736734e-08  1.19999997e+00 
 4.64637600e-08  9.79157271e-01  1.20016286e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.12503875e-08  1.19999986e+00 
 4.65637600e-08  9.87936101e-01  1.20016274e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.50870852e-08  1.19999997e+00 
 4.66637600e-08  9.96442029e-01  1.20016088e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.10289895e-08  1.19999986e+00 
 4.67637600e-08  1.00468023e+00  1.20016038e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.49992725e-08  1.19999997e+00 
 4.68637600e-08  1.01265024e+00  1.20015817e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.08100458e-08  1.19999986e+00 
 4.69637600e-08  1.02035817e+00  1.20015736e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.49099566e-08  1.19999997e+00 
 4.70637600e-08  1.02780446e+00  1.20015486e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.05935417e-08  1.19999986e+00 
 4.71637600e-08  1.03499698e+00  1.20015378e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.48381425e-08  1.19999997e+00 
 4.72637600e-08  1.04193600e+00  1.20015104e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.04159790e-08  1.19999986e+00 
 4.73637600e-08  1.04862895e+00  1.20014974e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.47745987e-08  1.19999997e+00 
 4.74637600e-08  1.05507790e+00  1.20014680e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.02282745e-08  1.19999986e+00 
 4.75637600e-08  1.06129080e+00  1.20014532e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.46980529e-08  1.19999997e+00 
 4.76637600e-08  1.06727023e+00  1.20014222e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -2.00341382e-08  1.19999986e+00 
 4.77637600e-08  1.07302455e+00  1.20014059e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.46112260e-08  1.19999997e+00 
 4.78637600e-08  1.07855668e+00  1.20013736e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.98360633e-08  1.19999986e+00 
 4.79637600e-08  1.08387525e+00  1.20013562e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.45160064e-08  1.19999997e+00 
 4.80637600e-08  1.08898341e+00  1.20013230e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.96358704e-08  1.19999986e+00 
 4.81637600e-08  1.09388956e+00  1.20013048e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.44052522e-08  1.19999997e+00 
 4.82637600e-08  1.09859736e+00  1.20012710e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.94187390e-08  1.19999986e+00 
 4.83637600e-08  1.10311571e+00  1.20012522e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.42842288e-08  1.19999997e+00 
 4.84637600e-08  1.10744782e+00  1.20012180e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.92078871e-08  1.19999986e+00 
 4.85637600e-08  1.11160252e+00  1.20011989e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.41632406e-08  1.19999997e+00 
 4.86637600e-08  1.11558296e+00  1.20011645e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.90022938e-08  1.19999986e+00 
 4.87637600e-08  1.11939807e+00  1.20011454e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.40465633e-08  1.19999997e+00 
 4.88637600e-08  1.12305066e+00  1.20011110e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.88107792e-08  1.19999986e+00 
 4.89637600e-08  1.12654921e+00  1.20010919e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.39313541e-08  1.19999997e+00 
 4.90637600e-08  1.12989694e+00  1.20010577e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.86153980e-08  1.19999986e+00 
 4.91637600e-08  1.13310180e+00  1.20010390e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.38033402e-08  1.19999997e+00 
 4.92637600e-08  1.13616641e+00  1.20010051e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.84190959e-08  1.19999986e+00 
 4.93637600e-08  1.13909884e+00  1.20009868e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.36750540e-08  1.19999997e+00 
 4.94637600e-08  1.14190150e+00  1.20009534e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.82273115e-08  1.19999986e+00 
 4.95637600e-08  1.14458215e+00  1.20009356e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.35460999e-08  1.19999997e+00 
 4.96637600e-08  1.14714295e+00  1.20009028e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.80395371e-08  1.19999986e+00 
 4.97637600e-08  1.14959137e+00  1.20008857e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.34162899e-08  1.19999997e+00 
 4.98637600e-08  1.15192929e+00  1.20008535e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00 -1.78553930e-08  1.19999986e+00 
 4.99637600e-08  1.15416390e+00  1.20008371e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  6.32855552e-08  1.19999997e+00 
 5.00000000e-08  1.15494768e+00  1.20008208e+00  0.00000000e+00  0.00000000e+00  1.58818678e-13  1.20000000e+00 -1.75485791e-08  1.19999986e+00 
 5.00050000e-08  1.15512536e+00  1.20016783e+00  0.00000000e+00  0.00000000e+00  1.20000000e-01  1.20000000e+00  5.10953350e-08  1.19999996e+00 
 5.00150000e-08  1.15544253e+00  1.20033770e+00  0.00000000e+00  0.00000000e+00  3.60000000e-01  1.20000000e+00 -1.75783140e-09  1.19999991e+00 
 5.00350000e-08  1.15585266e+00  1.20064381e+00  0.00000000e+00  0.00000000e+00  8.40000000e-01  1.20000000e+00  2.12771978e-08  1.19999991e+00 
 5.00500000e-08  1.15600996e+00  1.20080224e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.69351706e-08  1.19999990e+00 
 5.00540000e-08  1.15600998e+00  1.20080227e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.63307659e-09  1.19999988e+00 
 5.00620000e-08  1.15600996e+00  1.20080226e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  3.00114534e-08  1.19999991e+00 
 5.00780000e-08  1.15600994e+00  1.20080227e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.05261245e-08  1.19999991e+00 
 5.01100000e-08  1.15600991e+00  1.20080227e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.44866332e-08  1.19999991e+00 
 5.01740000e-08  1.15600985e+00  1.20080229e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.16486968e-08  1.19999991e+00 
 5.02740000e-08  1.15600975e+00  1.20080231e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.39211076e-08  1.19999991e+00 
 5.03740000e-08  1.15600965e+00  1.20080233e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.20483820e-08  1.19999991e+00 
 5.04740000e-08  1.15600955e+00  1.20080235e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.35532458e-08  1.19999991e+00 
 5.05740000e-08  1.15600945e+00  1.20080237e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.23859456e-08  1.19999991e+00 
 5.06740000e-08  1.15600935e+00  1.20080239e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.32441474e-08  1.19999991e+00 
 5.07740000e-08  1.15600925e+00  1.20080241e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.26685293e-08  1.19999991e+00 
 5.08740000e-08  1.15600915e+00  1.20080242e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.29861127e-08  1.19999991e+00 
 5.09740000e-08  1.15600906e+00  1.20080244e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.29039233e-08  1.19999991e+00 
 5.10740000e-08  1.15600896e+00  1.20080246e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.27715339e-08  1.19999991e+00 
 5.11740000e-08  1.15600886e+00  1.20080248e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.30993934e-08  1.19999991e+00 
 5.12740000e-08  1.15600877e+00  1.20080250e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.25935783e-08  1.19999991e+00 
 5.13740000e-08  1.15600867e+00  1.20080252e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.32613104e-08  1.19999991e+00 
 5.14740000e-08  1.15600857e+00  1.20080254e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.24463321e-08  1.19999991e+00 
 5.15740000e-08  1.15600848e+00  1.20080256e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  2.33951356e-08  1.19999991e+00 
