 4.35359424e-01  4.35359424e-01 
 5.03159019e-01  5.03159019e-01 
 4.95587482e-01  4.95587482e-01 
 5.35053825e-01  5.35053825e-01 
 4.74992030e-01  4.74992030e-01 
 3.70793886e-01  3.70793886e-01 
 5.19003573e-01  5.19003573e-01 
 4.31350362e-01  4.31350362e-01 
 4.01279879e-01  4.01279879e-01 
 4.58124184e-01  4.58124184e-01 
 4.09121546e-01  4.09121546e-01 
 4.51186346e-01  4.51186346e-01 
 3.77513827e-01  3.77513827e-01 
 4.12925422e-01  4.12925422e-01 
 4.68745926e-01  4.68745926e-01 
 4.82773393e-01  4.82773393e-01 
 4.61313638e-01  4.61313638e-01 
 4.26694015e-01  4.26694015e-01 
 4.69457404e-01  4.69457404e-01 
 4.31670275e-01  4.31670275e-01 
 4.99337317e-01  4.99337317e-01 
 4.46871524e-01  4.46871524e-01 
 3.85450766e-01  3.85450766e-01 
 4.86428689e-01  4.86428689e-01 
 4.18002518e-01  4.18002518e-01 
 4.59881181e-01  4.59881181e-01 
 4.08890224e-01  4.08890224e-01 
 4.40326042e-01  4.40326042e-01 
 4.21681982e-01  4.21681982e-01 
 4.43038071e-01  4.43038071e-01 
 5.26591178e-01  5.26591178e-01 
 4.28127569e-01  4.28127569e-01 
 4.79912036e-01  4.79912036e-01 
 4.29954951e-01  4.29954951e-01 
 4.83748665e-01  4.83748665e-01 
 5.57551004e-01  5.57551004e-01 
 4.21497789e-01  4.21497789e-01 
 4.51127440e-01  4.51127440e-01 
 4.51024222e-01  4.51024222e-01 
 4.19355161e-01  4.19355161e-01 
 4.63201018e-01  4.63201018e-01 
 4.83734155e-01  4.83734155e-01 
 4.99147622e-01  4.99147622e-01 
 4.76890207e-01  4.76890207e-01 
 4.60233017e-01  4.60233017e-01 
 3.80922738e-01  3.80922738e-01 
 5.20034658e-01  5.20034658e-01 
 4.58676255e-01  4.58676255e-01 
 4.54312685e-01  4.54312685e-01 
 4.31173437e-01  4.31173437e-01 
 4.59402963e-01  4.59402963e-01 
 4.53268426e-01  4.53268426e-01 
 3.99957247e-01  3.99957247e-01 
 4.88114047e-01  4.88114047e-01 
 4.48101623e-01  4.48101623e-01 
 4.91200511e-01  4.91200511e-01 
 5.31856091e-01  5.31856091e-01 
 5.00119475e-01  5.00119475e-01 
 4.82923430e-01  4.82923430e-01 
 4.83578323e-01  4.83578323e-01 
 4.31597507e-01  4.31597507e-01 
 4.76587522e-01  4.76587522e-01 
 5.04794605e-01  5.04794605e-01 
 4.96522924e-01  4.96522924e-01 
 4.41996721e-01  4.41996721e-01 
 4.37769768e-01  4.37769768e-01 
 4.17030318e-01  4.17030318e-01 
 4.54671612e-01  4.54671612e-01 
 4.23425032e-01  4.23425032e-01 
 4.50556625e-01  4.50556625e-01 
 4.32238255e-01  4.32238255e-01 
 4.20579023e-01  4.20579023e-01 
 4.94114994e-01  4.94114994e-01 
 4.51838006e-01  4.51838006e-01 
 4.13888700e-01  4.13888700e-01 
 4.31505576e-01  4.31505576e-01 
 4.87473470e-01  4.87473470e-01 
 4.39671852e-01  4.39671852e-01 
 4.24996848e-01  4.24996848e-01 
 4.81761305e-01  4.81761305e-01 
 4.43733719e-01  4.43733719e-01 
 4.01911337e-01  4.01911337e-01 
 4.59310363e-01  4.59310363e-01 
 4.51691528e-01  4.51691528e-01 
 4.07141874e-01  4.07141874e-01 
 4.69075267e-01  4.69075267e-01 
 4.46765792e-01  4.46765792e-01 
 4.89578666e-01  4.89578666e-01 
 5.10790926e-01  5.10790926e-01 
 4.48434432e-01  4.48434432e-01 
 4.48519429e-01  4.48519429e-01 
 4.10896977e-01  4.10896977e-01 
 4.28590832e-01  4.28590832e-01 
 5.08568969e-01  5.08568969e-01 
 4.78589349e-01  4.78589349e-01 
 4.70468431e-01  4.70468431e-01 
 4.96690435e-01  4.96690435e-01 
 5.07618013e-01  5.07618013e-01 
 4.85433621e-01  4.85433621e-01 
 4.74457032e-01  4.74457032e-01 
 4.28472203e-01  4.28472203e-01 
 3.98186846e-01  3.98186846e-01 
 4.95316011e-01  4.95316011e-01 
 4.32465712e-01  4.32465712e-01 
 4.71227674e-01  4.71227674e-01 
