 1.0984800000e-03  1.0984800000e-03  1.0984800000e-03  3.2130400000e-03 
 6.9686900000e-04  6.9686900000e-04  6.9686900000e-04  5.0201400000e-05 
-1.4842200000e-03 -1.4842200000e-03 -1.4842200000e-03  2.3497000000e-03 
-2.0599400000e-05 -2.0599400000e-05 -2.0599400000e-05 -1.5858500000e-03 
 3.1745900000e-03  3.1745900000e-03  3.1745900000e-03  1.9932600000e-03 
